scenario,algorithm,seed,total_regret,mean_regret,physical_probes,remote_substitutions,communication_bytes,bad_aggressive_decisions,aggressive_decisions,policy_switches,recovery_delay_1,recovery_delay_2,total_decision_ops,mean_decision_ops,information_gain,information_per_probe,information_per_regret,max_state_count
violent_shock,GenericEIG,12,39193.29308370821,8.709620685268492,111,0,0,10,726,174,,,54000,12.0,0.0,0.0,0.0,23
violent_shock,ITAC_K_Full,12,19323.17426864582,4.294038726365738,3594,92,12540,42,3181,720,0.0,0.0,50744,11.276444444444444,52.841443715849955,0.014702683282095147,0.0027346150783099633,19
violent_shock,ITAC_K_LocalOnly,12,27085.981420909142,6.019106982424254,4437,0,7904,78,2742,808,0.0,0.0,53748,11.944,51.70154226268606,0.011652364720010381,0.001908793388700135,19
violent_shock,ITAC_K_GenericVoI_Local,12,27802.9945386901,6.178443230820022,4500,0,8208,83,2700,733,0.0,0.0,54000,12.0,60.91857759848689,0.013537461688552643,0.0021910797239381463,19
violent_shock,ITAC_K_UnqualifiedRemote,12,13577.908863802086,3.017313080844908,1671,449,36404,24,3553,485,0.0,0.0,44480,9.884444444444444,52.316684937158016,0.031308608579986845,0.0038530738025964553,19
violent_shock,ITAC_K_NoKinematics,12,19323.17426864582,4.294038726365738,3594,92,12540,42,3181,720,0.0,0.0,50744,11.276444444444444,52.841443715849955,0.014702683282095147,0.0027346150783099633,19
violent_shock,ITAC_K_NoHysteresis,12,17225.549677391293,3.827899928309176,2882,90,12312,33,3353,692,0.0,0.0,47888,10.641777777777778,53.69546181252356,0.01863131915771116,0.0031171987436197403,19
violent_shock,Greedy,13,38191.03213019691,8.486896028932646,0,0,0,5,755,5,,,13500,3.0,0.0,0.0,0.0,23
violent_shock,SPI_HCPI,13,38737.985370355804,8.608441193412402,40,0,0,5,697,10,,,27000,6.0,0.0,0.0,0.0,23
violent_shock,DualControl,13,8566.68830352879,1.9037085118952868,279,0,0,47,4166,315,0.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,ConstrainedBandit,13,12843.319442376747,2.8540709871948327,196,0,0,26,3564,257,2.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,GenericEIG,13,39155.40188144675,8.701200418099278,106,0,0,10,726,174,,,54000,12.0,0.0,0.0,0.0,23
violent_shock,ITAC_K_Full,13,17957.393733280023,3.990531940728894,3286,100,13300,43,3338,703,0.0,0.0,49544,11.009777777777778,54.491517064465064,0.016582932764596794,0.003034489184445357,19
violent_shock,ITAC_K_LocalOnly,13,25277.582917538668,5.617240648341927,4210,0,9728,95,3001,763,0.0,0.0,52840,11.742222222222223,55.88959797600005,0.013275438949168657,0.0022110341071108286,19
violent_shock,ITAC_K_GenericVoI_Local,13,26982.917430315552,5.996203873403456,4500,0,9348,95,2837,711,0.0,0.0,54000,12.0,63.43076974045299,0.014095726608989553,0.0023507750747955793,19
violent_shock,ITAC_K_UnqualifiedRemote,13,12477.592782664617,2.7727983961476927,1840,326,27968,24,3662,532,0.0,0.0,44664,9.925333333333333,55.603835005401855,0.030219475546414052,0.004456295054175308,19
violent_shock,ITAC_K_NoKinematics,13,17957.393733280023,3.990531940728894,3286,100,13300,43,3338,703,0.0,0.0,49544,11.009777777777778,54.491517064465064,0.016582932764596794,0.003034489184445357,19
violent_shock,ITAC_K_NoHysteresis,13,15162.473292646537,3.3694385094770083,2626,99,12996,36,3538,657,0.0,0.0,46900,10.422222222222222,55.26273138191666,0.021044452163715407,0.0036447042850665965,19
violent_shock,Greedy,14,38251.61779466737,8.500359509926083,0,0,0,5,755,5,,,13500,3.0,0.0,0.0,0.0,23
violent_shock,SPI_HCPI,14,38700.24843414235,8.600055207587188,40,0,0,5,707,10,,,27000,6.0,0.0,0.0,0.0,23
violent_shock,DualControl,14,8745.508893120461,1.9434464206934359,270,0,0,47,4142,313,0.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,ConstrainedBandit,14,13043.421519158288,2.8985381153685084,193,0,0,26,3549,247,2.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,GenericEIG,14,39186.53193951473,8.708118208781052,108,0,0,10,728,174,,,54000,12.0,0.0,0.0,0.0,23
violent_shock,ITAC_K_Full,14,17887.09989474888,3.9749110877219733,3037,78,12008,62,3407,665,0.0,0.0,48460,10.768888888888888,59.10996616719602,0.019463274997430367,0.0033046143038843847,19
violent_shock,ITAC_K_LocalOnly,14,24698.5924191011,5.488576093133577,4225,0,9880,100,3023,731,0.0,0.0,52900,11.755555555555556,59.8885678617242,0.01417480896135484,0.0024247765559064125,19
violent_shock,ITAC_K_GenericVoI_Local,14,25297.152210717384,5.621589380159419,4500,0,8740,100,2983,697,0.0,0.0,54000,12.0,62.044341430901675,0.01378763142908926,0.0024526215802510762,19
violent_shock,ITAC_K_UnqualifiedRemote,14,12698.305847419464,2.821845743870992,1573,555,44764,24,3633,466,0.0,0.0,44512,9.891555555555556,57.137963894412174,0.03632419827998231,0.0044996525190818025,19
violent_shock,ITAC_K_NoKinematics,14,17887.09989474888,3.9749110877219733,3037,78,12008,62,3407,665,0.0,0.0,48460,10.768888888888888,59.10996616719602,0.019463274997430367,0.0033046143038843847,19
violent_shock,ITAC_K_NoHysteresis,14,17538.17250319412,3.897371667376471,2745,71,11856,62,3439,573,0.0,0.0,47264,10.503111111111112,59.549148166058146,0.02169367874901936,0.0033954021238651187,19
violent_shock,Greedy,15,38151.88512063535,8.478196693474523,0,0,0,5,755,5,,,13500,3.0,0.0,0.0,0.0,23
violent_shock,SPI_HCPI,15,38490.89070011688,8.553531266692639,40,0,0,5,720,10,,,27000,6.0,0.0,0.0,0.0,23
violent_shock,DualControl,15,8324.991263124937,1.8499980584722082,258,0,0,46,4197,297,0.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,ConstrainedBandit,15,5813.579455564434,1.2919065456809853,175,0,0,25,4294,228,4.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,GenericEIG,15,39041.40779475263,8.675868398833918,95,0,0,10,727,167,,,54000,12.0,0.0,0.0,0.0,23
violent_shock,ITAC_K_Full,15,18200.7975133188,4.0446216696264,3580,102,13680,43,3287,695,0.0,0.0,50728,11.27288888888889,54.20071201571231,0.015139863691539752,0.0029779306085928295,19
violent_shock,ITAC_K_LocalOnly,15,23650.64287069976,5.255698415711058,4022,0,9348,92,3134,769,0.0,0.0,52088,11.575111111111111,56.28047754130477,0.013993157021706806,0.0023796595233793565,19
violent_shock,ITAC_K_GenericVoI_Local,15,25978.63653663817,5.773030341475149,4500,0,8968,92,2953,695,0.0,0.0,54000,12.0,61.30849058343753,0.013624109018541674,0.0023599579792023726,19
violent_shock,ITAC_K_UnqualifiedRemote,15,13288.59919878816,2.953022044175147,1681,476,38760,24,3566,475,0.0,0.0,44628,9.917333333333334,55.12297692234925,0.03279177687230771,0.004148140529919521,19
violent_shock,ITAC_K_NoKinematics,15,18200.7975133188,4.0446216696264,3580,102,13680,43,3287,695,0.0,0.0,50728,11.27288888888889,54.20071201571231,0.015139863691539752,0.0029779306085928295,19
violent_shock,ITAC_K_NoHysteresis,15,17514.10288393919,3.892022863097598,2845,93,12236,28,3234,633,0.0,0.0,47752,10.611555555555556,56.11961267795665,0.019725698656575273,0.0032042527698874913,19
violent_shock,Greedy,16,38235.99751501751,8.496888336670558,0,0,0,5,755,5,,,13500,3.0,0.0,0.0,0.0,23
violent_shock,SPI_HCPI,16,38540.974958424544,8.56466110187212,40,0,0,5,721,10,,,27000,6.0,0.0,0.0,0.0,23
violent_shock,DualControl,16,7643.826263609259,1.6986280585798352,260,0,0,46,4244,313,6.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,ConstrainedBandit,16,5939.589741730497,1.319908831495666,186,0,0,25,4262,254,2.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,GenericEIG,16,39172.027180673605,8.704894929038579,103,0,0,10,725,186,,,54000,12.0,0.0,0.0,0.0,23
violent_shock,ITAC_K_Full,16,18018.17901315396,4.00403978070088,3117,103,12920,43,3328,693,0.0,0.0,48880,10.862222222222222,48.43299084637542,0.01553833520897511,0.002688006974013161,19
violent_shock,ITAC_K_LocalOnly,16,26641.727444769345,5.92038387661541,4283,0,7980,78,2763,790,0.0,0.0,53132,11.80711111111111,48.357488933583454,0.011290564775527307,0.0018151033574618162,19
violent_shock,ITAC_K_GenericVoI_Local,16,28292.924744489646,6.287316609886588,4500,0,8816,82,2656,731,0.0,0.0,54000,12.0,61.31689559023856,0.01362597679783079,0.002167216579550712,19
violent_shock,ITAC_K_UnqualifiedRemote,16,13154.666045599604,2.9232591212443566,1695,441,35796,24,3556,461,0.0,0.0,44544,9.898666666666667,50.12202343852296,0.029570515302963396,0.003810208732382787,19
violent_shock,ITAC_K_NoKinematics,16,18018.17901315396,4.00403978070088,3117,103,12920,43,3328,693,0.0,0.0,48880,10.862222222222222,48.43299084637542,0.01553833520897511,0.002688006974013161,19
violent_shock,ITAC_K_NoHysteresis,16,21231.73141919014,4.7181625375978085,3520,81,11628,33,2927,697,0.0,0.0,50404,11.200888888888889,50.785894914623455,0.014427811055290755,0.0023919808475309275,19
violent_shock,Greedy,17,38173.18319984166,8.482929599964814,0,0,0,5,755,5,,,13500,3.0,0.0,0.0,0.0,23
violent_shock,SPI_HCPI,17,38599.34563813829,8.577632364030732,40,0,0,5,707,10,,,27000,6.0,0.0,0.0,0.0,23
violent_shock,DualControl,17,7946.472914795603,1.7658828699545785,262,0,0,46,4221,295,0.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,ConstrainedBandit,17,6147.356578323351,1.3660792396274113,191,0,0,25,4253,256,12.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,GenericEIG,17,39109.50980580132,8.69100217906696,109,0,0,10,731,176,,,54000,12.0,0.0,0.0,0.0,23
violent_shock,ITAC_K_Full,17,16269.901982851086,3.615533773966908,2632,89,12008,45,3487,625,0.0,0.0,46884,10.418666666666667,59.60952552225912,0.02264799601909541,0.003663791311409814,19
violent_shock,ITAC_K_LocalOnly,17,23934.023589714423,5.3186719088254275,4139,0,9728,77,2992,783,0.0,0.0,52556,11.67911111111111,57.65151533846658,0.013928851253555589,0.0024087682174443142,19
violent_shock,ITAC_K_GenericVoI_Local,17,26316.349777852305,5.848077728411623,4500,0,9728,82,2818,715,0.0,0.0,54000,12.0,65.61632637010248,0.014581405860022774,0.0024933673143881386,19
violent_shock,ITAC_K_UnqualifiedRemote,17,11315.124739931984,2.5144721644293297,1269,477,38760,17,3691,323,2.0,0.0,42984,9.552,55.545906230150514,0.04377139970855044,0.004908996366087291,19
violent_shock,ITAC_K_NoKinematics,17,16269.901982851086,3.615533773966908,2632,89,12008,45,3487,625,0.0,0.0,46884,10.418666666666667,59.60952552225912,0.02264799601909541,0.003663791311409814,19
violent_shock,ITAC_K_NoHysteresis,17,21985.486113320043,4.885663580737788,3381,66,11704,36,2894,681,0.0,0.0,49788,11.064,57.12435386596888,0.01689569768292484,0.002598275679306437,19
violent_shock,Greedy,18,38033.504597174506,8.451889910483224,0,0,0,5,755,5,,,13500,3.0,0.0,0.0,0.0,23
violent_shock,SPI_HCPI,18,38402.664052463704,8.533925344991934,40,0,0,5,715,10,,,27000,6.0,0.0,0.0,0.0,23
violent_shock,DualControl,18,9177.427386467964,2.0394283081039917,293,0,0,49,4121,341,10.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,ConstrainedBandit,18,5730.644950412902,1.2734766556473116,183,0,0,25,4289,237,3.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,GenericEIG,18,38944.37648007013,8.65430588446003,108,0,0,10,729,176,,,54000,12.0,0.0,0.0,0.0,23
violent_shock,ITAC_K_Full,18,18411.990132605315,4.091553362801181,2621,82,11628,62,3414,611,0.0,0.0,46812,10.402666666666667,54.16373299915823,0.02066529301761092,0.0029417641769881836,19
violent_shock,ITAC_K_LocalOnly,18,24649.545588696044,5.47767679748801,4252,0,9348,96,3035,756,0.0,0.0,53008,11.779555555555556,55.345857542205096,0.013016429337301292,0.0022453094456875494,19
violent_shock,ITAC_K_GenericVoI_Local,18,26715.489369070303,5.936775415348956,4500,0,8436,96,2896,722,0.0,0.0,54000,12.0,61.5378289772632,0.01367507310605849,0.0023034513097300122,19
violent_shock,ITAC_K_UnqualifiedRemote,18,12862.01174594466,2.8582248324321466,1691,483,38912,24,3607,445,0.0,0.0,44696,9.932444444444444,53.73183792383925,0.031775185052536514,0.004177560943433339,19
violent_shock,ITAC_K_NoKinematics,18,18411.990132605315,4.091553362801181,2621,82,11628,62,3414,611,0.0,0.0,46812,10.402666666666667,54.16373299915823,0.02066529301761092,0.0029417641769881836,19
violent_shock,ITAC_K_NoHysteresis,18,13655.94562810413,3.03465458402314,2518,87,11552,47,3721,579,0.0,0.0,46420,10.315555555555555,57.82248553613429,0.02296365589203109,0.004234235190358022,19
violent_shock,Greedy,19,38316.54567662747,8.51478792813944,0,0,0,5,755,5,,,13500,3.0,0.0,0.0,0.0,23
violent_shock,SPI_HCPI,19,38610.91373465723,8.580203052146052,40,0,0,5,724,10,,,27000,6.0,0.0,0.0,0.0,23
violent_shock,DualControl,19,8826.187750820016,1.9613750557377814,277,0,0,47,4130,314,0.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,ConstrainedBandit,19,5758.5000711739685,1.2796666824831042,183,0,0,25,4284,235,4.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,GenericEIG,19,39242.126250140456,8.720472500031212,106,0,0,10,727,177,,,54000,12.0,0.0,0.0,0.0,23
violent_shock,ITAC_K_Full,19,20500.829167187552,4.5557398149305675,3710,72,11780,62,3213,698,0.0,0.0,51128,11.361777777777778,55.85264308490255,0.015054620777601767,0.0027244089802132042,19
violent_shock,ITAC_K_LocalOnly,19,24673.216670133923,5.482937037807538,4018,0,9880,100,3091,800,0.0,0.0,52072,11.571555555555555,56.34324563560234,0.014022709217422184,0.0022835792506861858,19
violent_shock,ITAC_K_GenericVoI_Local,19,26581.808943248914,5.907068654055315,4500,0,9196,100,2873,710,0.0,0.0,54000,12.0,64.19132856676741,0.01426473968150387,0.002414859301103747,19
violent_shock,ITAC_K_UnqualifiedRemote,19,12701.969547797717,2.8226598995106036,1688,465,37620,24,3611,472,0.0,0.0,44612,9.913777777777778,54.30797076247075,0.032172968461179355,0.004275555106482422,19
violent_shock,ITAC_K_NoKinematics,19,20500.829167187552,4.5557398149305675,3710,72,11780,62,3213,698,0.0,0.0,51128,11.361777777777778,55.85264308490255,0.015054620777601767,0.0027244089802132042,19
violent_shock,ITAC_K_NoHysteresis,19,18822.67733295187,4.182817185100415,3363,70,11704,40,3211,642,0.0,0.0,49732,11.051555555555556,56.28017169367483,0.01673510903766721,0.002990019469501722,19
violent_shock,Greedy,20,38187.83176497188,8.486184836660419,0,0,0,5,755,5,,,13500,3.0,0.0,0.0,0.0,23
violent_shock,SPI_HCPI,20,38464.59543119505,8.5476878735989,40,0,0,5,725,10,,,27000,6.0,0.0,0.0,0.0,23
violent_shock,DualControl,20,8460.1184542205,1.8800263231601109,282,0,0,48,4182,329,2.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,ConstrainedBandit,20,5957.666620419696,1.3239259156488214,186,0,0,25,4265,233,3.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,GenericEIG,20,39127.88478843335,8.695085508540744,106,0,0,10,727,169,,,54000,12.0,0.0,0.0,0.0,23
violent_shock,ITAC_K_Full,20,12652.715515522708,2.811714559005046,1964,113,13300,37,3760,547,0.0,0.0,44308,9.846222222222222,57.01662293172686,0.029030867073180682,0.004506275578691172,19
violent_shock,ITAC_K_LocalOnly,20,27497.690934485003,6.110597985441112,4125,0,9804,90,2745,819,0.0,0.0,52500,11.666666666666666,55.64457617268769,0.013489594223681865,0.0020236090479474962,19
violent_shock,ITAC_K_GenericVoI_Local,20,27890.739016166786,6.197942003592619,4500,0,9044,98,2750,737,0.0,0.0,54000,12.0,62.75965089926129,0.013946589088724731,0.0022501967718705066,19
violent_shock,ITAC_K_UnqualifiedRemote,20,12805.318513248865,2.8456263362775256,1645,459,37544,24,3616,498,0.0,0.0,44416,9.870222222222223,53.53743310098864,0.03254555203707516,0.0041808747705569995,19
violent_shock,ITAC_K_NoKinematics,20,12652.715515522708,2.811714559005046,1964,113,13300,37,3760,547,0.0,0.0,44308,9.846222222222222,57.01662293172686,0.029030867073180682,0.004506275578691172,19
violent_shock,ITAC_K_NoHysteresis,20,14580.40705886379,3.2400904575252865,2356,92,12312,44,3617,599,0.0,0.0,45792,10.176,57.76758038839995,0.024519346514600998,0.003962000522700195,19
violent_shock,Greedy,21,38101.003630345724,8.466889695632384,0,0,0,5,755,5,,,13500,3.0,0.0,0.0,0.0,23
violent_shock,SPI_HCPI,21,38508.709656316336,8.557491034736964,40,0,0,5,711,10,,,27000,6.0,0.0,0.0,0.0,23
violent_shock,DualControl,21,7668.496125202732,1.7041102500450516,251,0,0,46,4251,288,2.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,ConstrainedBandit,21,5940.081945401881,1.320018210089307,176,0,0,25,4271,226,8.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,GenericEIG,21,39039.63549319686,8.675474554043747,112,0,0,10,727,175,,,54000,12.0,0.0,0.0,0.0,23
violent_shock,ITAC_K_Full,21,20599.69235333651,4.577709411852558,3550,75,12008,62,3157,716,0.0,0.0,50500,11.222222222222221,54.5004510698788,0.015352239737994029,0.002645692476133092,19
violent_shock,ITAC_K_LocalOnly,21,27509.533670360448,6.113229704524544,4282,0,9120,100,2765,760,0.0,0.0,53128,11.806222222222223,56.32751386610363,0.01315448712426521,0.002047563384427432,19
violent_shock,ITAC_K_GenericVoI_Local,21,28275.134004637377,6.28336311214164,4500,0,9424,100,2718,696,0.0,0.0,54000,12.0,65.69704571704023,0.014599343492675606,0.0023234919313296735,19
violent_shock,ITAC_K_UnqualifiedRemote,21,12703.98525003413,2.823107833340918,1580,469,38152,24,3605,445,0.0,0.0,44196,9.821333333333333,51.368652237244994,0.032511805213446196,0.004043506917414517,19
violent_shock,ITAC_K_NoKinematics,21,20599.69235333651,4.577709411852558,3550,75,12008,62,3157,716,0.0,0.0,50500,11.222222222222221,54.5004510698788,0.015352239737994029,0.002645692476133092,19
violent_shock,ITAC_K_NoHysteresis,21,18520.96023553364,4.115768941229698,3406,97,13072,36,3196,659,0.0,0.0,50012,11.113777777777777,54.462443800407094,0.015990147915562858,0.0029405842411948727,19
violent_shock,Greedy,22,38260.495190619135,8.50233226458203,0,0,0,5,755,5,,,13500,3.0,0.0,0.0,0.0,23
violent_shock,SPI_HCPI,22,38711.667190939166,8.602592709097593,40,0,0,5,706,10,,,27000,6.0,0.0,0.0,0.0,23
violent_shock,DualControl,22,8873.95292607586,1.9719895391279691,271,0,0,48,4138,324,1.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,ConstrainedBandit,22,5608.998917333223,1.2464442038518273,178,0,0,25,4294,227,2.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,GenericEIG,22,39196.94639965675,8.710432533257055,109,0,0,10,728,187,,,54000,12.0,0.0,0.0,0.0,23
violent_shock,ITAC_K_Full,22,11694.218383688754,2.5987151963752786,1721,109,12844,43,3870,510,0.0,0.0,43320,9.626666666666667,57.402381380763856,0.033354085636701836,0.004908612059171858,19
violent_shock,ITAC_K_LocalOnly,22,22971.32743479784,5.1047394299550755,4184,0,9804,78,3082,805,0.0,0.0,52736,11.719111111111111,56.996423103180426,0.013622472060989585,0.002481198496907065,19
violent_shock,ITAC_K_GenericVoI_Local,22,23918.702489885323,5.315267219974516,4500,0,9652,78,2983,727,0.0,0.0,54000,12.0,64.05900060509572,0.014235333467799049,0.0026781971401745063,19
violent_shock,ITAC_K_UnqualifiedRemote,22,13324.823832988413,2.9610719628863142,1695,471,38380,24,3562,448,0.0,0.0,44664,9.925333333333333,54.04082873272158,0.031882494827564355,0.004055650521917754,19
violent_shock,ITAC_K_NoKinematics,22,11694.218383688754,2.5987151963752786,1721,109,12844,43,3870,510,0.0,0.0,43320,9.626666666666667,57.402381380763856,0.033354085636701836,0.004908612059171858,19
violent_shock,ITAC_K_NoHysteresis,22,14981.30688477705,3.3291793077282335,2656,69,11400,32,3534,579,0.0,0.0,46900,10.422222222222222,58.18970428662983,0.0219087742043034,0.003884154081761593,19
violent_shock,Greedy,23,37990.45839092219,8.442324086871597,0,0,0,5,755,5,,,13500,3.0,0.0,0.0,0.0,23
violent_shock,SPI_HCPI,23,38437.89021225699,8.541753380501554,40,0,0,5,705,10,,,27000,6.0,0.0,0.0,0.0,23
violent_shock,DualControl,23,9339.203090166708,2.0753784644814908,295,0,0,48,4092,328,7.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,ConstrainedBandit,23,5851.372832170334,1.3003050738156297,181,0,0,25,4271,231,7.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,GenericEIG,23,38925.39669185048,8.650088153744552,109,0,0,10,726,174,,,54000,12.0,0.0,0.0,0.0,23
violent_shock,ITAC_K_Full,23,18917.883008246725,4.203974001832606,2602,92,12084,62,3304,594,0.0,0.0,46776,10.394666666666666,56.86941535427516,0.02185603972108961,0.003006119412488412,19
violent_shock,ITAC_K_LocalOnly,23,27018.122292053373,6.004027176011861,4421,0,9880,100,2810,765,0.0,0.0,53684,11.929777777777778,57.04954655160608,0.012904217722598072,0.0021115289188096396,19
violent_shock,ITAC_K_GenericVoI_Local,23,27556.30025897351,6.123622279771891,4500,0,9956,100,2777,709,0.0,0.0,54000,12.0,65.28841247437714,0.014508536105417143,0.00236927351860729,19
violent_shock,ITAC_K_UnqualifiedRemote,23,14031.580853270994,3.1181290785046656,1653,454,37240,24,3468,455,0.0,0.0,44428,9.87288888888889,53.436695924875806,0.03232709977306461,0.0038083161465316167,19
violent_shock,ITAC_K_NoKinematics,23,18917.883008246725,4.203974001832606,2602,92,12084,62,3304,594,0.0,0.0,46776,10.394666666666666,56.86941535427516,0.02185603972108961,0.003006119412488412,19
violent_shock,ITAC_K_NoHysteresis,23,16945.279806703613,3.765617734823025,2793,99,12464,29,3313,582,0.0,0.0,47568,10.570666666666666,56.45057634138619,0.020211448743783098,0.0033313451878825948,19
violent_shock,Greedy,24,38161.47512868173,8.480327806373719,0,0,0,5,755,5,,,13500,3.0,0.0,0.0,0.0,23
violent_shock,SPI_HCPI,24,38631.63168518715,8.5848070411527,40,0,0,5,703,10,,,27000,6.0,0.0,0.0,0.0,23
violent_shock,DualControl,24,7207.569505466673,1.6016821123259273,248,0,0,45,4286,282,1.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,ConstrainedBandit,24,6137.838789455541,1.3639641754345646,185,0,0,25,4247,244,12.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,GenericEIG,24,39116.02428754735,8.692449841677188,108,0,0,10,725,182,,,54000,12.0,0.0,0.0,0.0,23
violent_shock,ITAC_K_Full,24,16446.437107474176,3.654763801660928,2940,93,11856,42,3420,623,0.0,0.0,48132,10.696,54.85062379980216,0.01865667476183747,0.003335106773665585,19
violent_shock,ITAC_K_LocalOnly,24,24668.19060312442,5.481820134027649,4138,0,7752,71,2891,764,0.0,0.0,52552,11.678222222222223,51.58073727400268,0.012465137088932498,0.002090981787187487,19
violent_shock,ITAC_K_GenericVoI_Local,24,25796.350595246964,5.732522354499325,4489,0,7904,71,2822,697,0.0,0.0,53956,11.990222222222222,59.06837620298599,0.013158470974155933,0.0022897958370076375,19
violent_shock,ITAC_K_UnqualifiedRemote,24,12777.750530011419,2.8395001177803154,1700,456,37620,24,3627,495,0.0,0.0,44624,9.916444444444444,56.12464954595135,0.03301449973291256,0.0043923732439547945,19
violent_shock,ITAC_K_NoKinematics,24,16446.437107474176,3.654763801660928,2940,93,11856,42,3420,623,0.0,0.0,48132,10.696,54.85062379980216,0.01865667476183747,0.003335106773665585,19
violent_shock,ITAC_K_NoHysteresis,24,15071.071256334393,3.3491269458520874,2551,70,10412,14,3385,611,0.0,0.0,46484,10.329777777777778,55.15501155082325,0.021620937495422675,0.0036596609897681636,19
violent_shock,Greedy,25,38139.22872715436,8.475384161589858,0,0,0,5,755,5,,,13500,3.0,0.0,0.0,0.0,23
violent_shock,SPI_HCPI,25,38730.88931893871,8.606864293097491,40,0,0,5,688,10,,,27000,6.0,0.0,0.0,0.0,23
violent_shock,DualControl,25,9630.044885446718,2.140009974543715,328,0,0,49,4068,359,3.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,ConstrainedBandit,25,13188.45923034267,2.930768717853927,205,0,0,26,3513,261,4.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,GenericEIG,25,39069.24757231987,8.682055016071082,114,0,0,10,726,185,,,54000,12.0,0.0,0.0,0.0,23
violent_shock,ITAC_K_Full,25,20673.135513155146,4.594030114034477,3665,91,11552,43,3028,749,0.0,0.0,51024,11.338666666666667,55.04192158085253,0.015018259640068903,0.002662485405072063,19
violent_shock,ITAC_K_LocalOnly,25,25644.609186871745,5.698802041527054,4414,0,8816,93,2902,781,0.0,0.0,53656,11.923555555555556,58.83640712293541,0.013329498668539967,0.0022942992304618767,19
violent_shock,ITAC_K_GenericVoI_Local,25,26404.951044714733,5.867766898825496,4500,0,7600,96,2904,690,0.0,0.0,54000,12.0,59.259784358576745,0.01316884096857261,0.002244267912416308,19
violent_shock,ITAC_K_UnqualifiedRemote,25,12079.317742056865,2.684292831568192,1704,446,36100,24,3667,459,0.0,0.0,44600,9.911111111111111,54.15066380706617,0.03177855857222193,0.004482924032913584,19
violent_shock,ITAC_K_NoKinematics,25,20673.135513155146,4.594030114034477,3665,91,11552,43,3028,749,0.0,0.0,51024,11.338666666666667,55.04192158085253,0.015018259640068903,0.002662485405072063,19
violent_shock,ITAC_K_NoHysteresis,25,18436.616147982688,4.09702581066282,2927,70,11324,55,3320,631,0.0,0.0,47988,10.664,58.01377973644106,0.019820218563867804,0.003146660931202869,19
violent_shock,Greedy,26,37936.176650777976,8.430261477950662,0,0,0,5,755,5,,,13500,3.0,0.0,0.0,0.0,23
violent_shock,SPI_HCPI,26,38658.11693511894,8.590692652248652,40,0,0,5,677,10,,,27000,6.0,0.0,0.0,0.0,23
violent_shock,DualControl,26,11042.925751271783,2.4539835002826185,319,0,0,50,3953,363,33.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,ConstrainedBandit,26,5957.511266691968,1.323891392598215,192,0,0,25,4278,249,2.0,0.0,40500,9.0,0.0,0.0,0.0,23
violent_shock,GenericEIG,26,38820.2827473409,8.62672949940909,89,0,0,10,729,169,,,54000,12.0,0.0,0.0,0.0,23
violent_shock,ITAC_K_Full,26,15675.177183600914,3.4833727074668697,2620,82,12996,62,3655,609,0.0,0.0,46808,10.401777777777777,56.67935433221375,0.021633341348173185,0.003615866900152852,19
violent_shock,ITAC_K_LocalOnly,26,25756.253966402153,5.723611992533812,4354,0,10412,100,2956,788,0.0,0.0,53416,11.870222222222223,57.20088765902531,0.013137548842219869,0.002220854311098238,19
violent_shock,ITAC_K_GenericVoI_Local,26,28076.16494170488,6.239147764823307,4500,0,9956,100,2752,712,0.0,0.0,54000,12.0,64.49309974089928,0.014331799942422063,0.002297076537155542,19
violent_shock,ITAC_K_UnqualifiedRemote,26,13460.79290750799,2.991287312779553,1654,475,39140,24,3572,467,0.0,0.0,44516,9.892444444444445,54.546553488958935,0.03297856921944313,0.004052254117848782,19
violent_shock,ITAC_K_NoKinematics,26,15675.177183600914,3.4833727074668697,2620,82,12996,62,3655,609,0.0,0.0,46808,10.401777777777777,56.67935433221375,0.021633341348173185,0.003615866900152852,19
